product,vendor,category,price,ranking,skin_type
some-by-mi-propolis-b5-glow-barrier-calming-cream,Some By Mi,Moisturisers,20.52,4.66,
some-by-mi-propolis-b5-glow-barrier-calming-starter-kit,Some By Mi,Set,19.19,4.62,
some-by-mi-propolis-b5-glow-barrier-calming-oil-to-foam,Some By Mi,Cleanser,19.95,3.62,
some-by-mi-yuja-niacin-brightening-all-in-one-cleanser-1,Some By Mi,Cleanser,17.04,4.38,"Dry skin, all skin types."
some-by-mi-propolis-b5-glow-barrier-calming-serum,Some By Mi,Serum,20.52,4.36,"Fungal acne safe, dry skin, all skin types."
some-by-mi-galactomyces-glutathione-daily-mask,Some By Mi,Face Mask,29.95,4.78,"Dry skin, all skin types."
snail-truecica-miracle-repair-serum,Some By Mi,Serum,21.50,4.19,
snail-truecica-miracle-repair-cream,Some By Mi,Moisturisers,20.52,4.88,
snail-truecica-miracle-repair-starter-kit,Some By Mi,Set,18.62,4.44,
some-by-mi-yuja-niacin-brightening-30-days-blemish-care-serum-mask,Some By Mi,Face Mask,2.51,4.78,All skin types.
some-by-mi-beta-panthenol-repair-starter-kit,Some By Mi,Starter Kit,17.95,4.62,"Dry skin, all skin types."
snail-truecica-miracle-repair-low-ph-gel-cleanser,Some By Mi,Cleanser,14.64,4.47,
some-by-mi-galactomyces-glutathione-glow-serum-mask,Some By Mi,Face Mask,2.95,4.78,"Dry skin, all skin types."
some-by-mi-super-matcha-pore-tightening-toner,Some By Mi,Toner,15.78,4.00,
some-by-mi-cica-peptide-derma-scalp-shampoo,Some By Mi,Hair Care,19.54,3.20,
son-and-park-beauty-water,Son & Park,Toner,24.95,4.53,
tfit-cover-up-pro-concealer,TFIT,Concealer,14.95,3.00,
thank-you-farmer-sun-project-shimmer-sun-essence-spf30-pa,Thank You Farmer,Sunscreen,19.11,5.00,
thank-you-farmer-sun-project-light-sun-essence-spf50-pa,Thank You Farmer,Sunscreen,22.95,4.14,
thank-you-farmer-sun-project-water-sun-cream-spf50-pa,Thank You Farmer,Sunscreen,19.54,3.86,
the-plant-base-time-stop-collagen-ampoule,The Plant Base,Serum,23.95,4.73,
the-plant-base-ac-clear-magic-cica-cream,The Plant Base,Moisturisers,15.95,3.83,
the-plant-base-ac-clear-pure-n-skin-lotion,The Plant Base,Toner,12.96,5.00,
the-plant-base-ac-clear-magic-gel,The Plant Base,Moisturisers,14.95,3.00,
the-plant-base-nature-solution-natural-cleansing-foam,The Plant Base,Cleanser,12.95,5.00,
the-plant-base-ac-clear-magic-foam-a1,The Plant Base,Cleanser,13.95,5.00,
the-plant-base-ac-clear-moisture-cica-cream,The Plant Base,Moisturisers,15.95,0.00,All skin types.
the-plant-base-ac-clear-moisture-pure-n-cream,The Plant Base,Moisturisers,13.69,5.00,
the-plant-base-nature-solution-hydrating-bamboo-water,The Plant Base,Toner,17.95,0.00,
the-skin-house-uv-protection-sunblock-spf50,The SKIN HOUSE,Sunscreen,24.95,5.00,All skin types.
tiam-vita-b3-source,TIA'M,Serum,17.58,4.71,
tiam-ac-fighting-spot-rx-cream,TIA'M,Moisturisers,14.95,4.65,
tiam-my-signature-c-source,TIA'M,Serum,16.60,4.26,
tiam-vita-b3-mist-toner,TIA'M,Toner,19.95,4.78,
tiam-snail-azulene-water-essence,TIA'M,Toner,14.64,4.93,
tiam-vita-a-anti-wrinkle-moisturizer,TIA'M,Moisturisers,19.54,4.92,
tiam-vitamin-c24-surprise-serum,TIA'M,Serum,15.62,3.86,"Dry skin, all skin types."
tiam-hyaluronic-water-plumping-serum,TIA'M,Serum,18.56,4.57,
tiam-vita-b5-toner,TIA'M,Toner,14.95,4.17,
tiam-my-signature-panthenol-moist-cream,TIA'M,Moisturisers,17.95,5.00,
tiam-my-signature-a-cream,TIA'M,Moisturisers,17.95,5.00,
tiam-ac-fighting-aha-bha-pha-toner,TIA'M,Toner,18.56,3.50,
tiam-my-signature-red-c-cream,TIA'M,Moisturisers,18.45,3.00,
tiam-vita-refre-c-toner,TIA'M,Toner,18.56,2.67,
tirtir-mask-fit-red-cushion,TirTir,Make-up,24.44,4.36,All skin types.
tirtir-milk-skin-toner,TirTir,Toner,25.95,4.44,"Acne prone skin, sensitive skin, fungal acne safe, all skin types."
tirtir-mask-fit-red-cushion-6-shade-trial-kit,TirTir,Make-up,1.95,4.27,All skin types.
tirtir-collagen-lifting-eye-cream,TirTir,Eye Care,24.95,4.64,"Sensitive, dry skin, normal to dry skin types."
tirtir-ceramic-milk-ampoule,TirTir,Serum,14.95,4.73,"Dry, sensitive skin, normal to dry skin types."
tirtir-pure-vitamin-c24-serum,TirTir,Serum,24.95,3.60,"Fungal acne safe, sensitive skin, all skin types."
tirtir-sos-serum,TirTir,Serum,30.32,4.50,"Acne prone skin, dry skin, all skin types."
tirtir-my-glow-lip-oil,TirTir,Lip Care,14.95,4.62,
tirtir-niacinamide-20-serum,TirTir,Serum,27.95,4.57,"Dry skin, all skin types."
tirtir-mask-fit-red-cushion-9-shade-trial-kit,TirTir,Make-up,2.95,4.67,all skin types.
tirtir-mask-fit-red-mini-cushion,TirTir,Make-up,15.62,5.00,All skin types.
tirtir-ceramic-cream,TirTir,Moisturisers,26.45,4.20,"Dry skin, normal, combination, dry skin types."
tirtir-ceramic-peptifill-cream,TirTir,Moisturisers,31.95,5.00,"Dry skin, normal, combination, dry skin types."
tirtir-nmf-hydro-ampoule-mask,TirTir,Face Mask,35.95,4.00,"Dry skin, all skin types."
tirtir-collagen-core-glow-essence,TirTir,Essence,38.95,5.00,"Wrinkle care, dry skin, all skin types."
tirtir-tea-tree-clear-ampoule-mask,TirTir,Face Mask,35.95,0.00,"Sensitive, acne prone skin, all skin types."
tirtir-galactomyces-ampoule-mask,TirTir,Face Mask,35.95,0.00,"Dry, sensitive skin, all skin types."
tocobo-cotton-soft-sun-stick-spf50-pa,TOCOBO,Sunscreen,17.58,4.65,
tocobo-bio-watery-sun-cream-spf50-pa,TOCOBO,Sunscreen,17.58,4.72,
tocobo-collagen-brightening-eye-gel-cream,TOCOBO,Eye Care,16.60,4.56,
tocobo-powder-cream-lip-balm,TOCOBO,Lip Care,10.72,4.60,
tocobo-glass-tinted-lip-balm,TOCOBO,Lip Care,10.98,4.62,
tocobo-multi-ceramide-cream,TOCOBO,Moisturisers,23.46,4.61,
tocobo-glow-ritual-lip-balm,TOCOBO,Lip Care,10.98,4.20,
vita-glazed-lip-mask,TOCOBO,Lip Care,18.56,3.78,All skin types.
tocobo-vitamin-nourishing-lip-balm,TOCOBO,Lip Care,11.70,4.77,
tocobo-vita-tone-up-sun-cream-spf50-pa,TOCOBO,Sunscreen,14.64,4.24,"Dry skin, all skin types."
tocobo-coconut-clay-cleansing-foam,TOCOBO,Cleanser,13.69,4.33,
tocobo-bifida-biome-essence,TOCOBO,Essence,23.95,4.38,
tocobo-bio-watery-sun-cream-mini-gift-set,TOCOBO,Sunscreen,19.95,4.67,"Dry skin, all skin types."
tocobo-vita-berry-pore-toner,TOCOBO,Toner,18.95,5.00,
tocobo-aha-bha-lemon-toner,TOCOBO,Toner,21.53,4.71,
tocobo-lip-balm-collection,TOCOBO,Lip Care,44.95,4.50,
tocobo-calamine-pore-control-cleansing-oil,TOCOBO,Cleanser,14.95,0.00,"Sensitive skin, normal to dry skin types."
tocobo-cica-calming-powder-wash,TOCOBO,Cleanser,19.95,0.00,All skin types.
tocobo-cica-cooling-sun-stick-spf50-pa,TOCOBO,Sunscreen,18.75,0.00,"Dry, sensitive skin, all skin types."
tocobo-cica-calming-aqua-pad,TOCOBO,Toner,14.95,0.00,"Dry skin, all skin types."
tocobo-cica-calming-sun-serum-spf50-pa,TOCOBO,Sunscreen,21.45,0.00,"Dry, sensitive skin, all skin types."
tocobo-cica-calming-aqua-toner,TOCOBO,Toner,18.95,0.00,"Sensitive, dry skin, all skin types."
tocobo-cica-calming-serum,TOCOBO,Serum,21.95,0.00,"Dry skin, all skin types."
tocobo-cica-calming-gel-cream,TOCOBO,Moisturisers,22.95,0.00,"Dry, sensitive skin, all skin types."
tonymoly-peach-hand-cream,Tonymoly,Hand Care,7.95,4.72,
i-m-real,Tonymoly,Face Mask,3.75,4.44,
tonymoly-the-chok-chok-green-tea-watery-cream,Tonymoly,Moisturisers,27.85,5.00,
tonymoly-the-chok-chok-green-tea-watery-skin,Tonymoly,Toner,20.95,5.00,
tonymoly-runaway-strawberry-3-step-nose-pack,Tonymoly,Face Mask,3.75,0.00,
tonymoly-the-chok-chok-green-tea-watery-lotion,Tonymoly,Moisturisers,23.95,5.00,
torriden-dive-in-low-molecular-hyaluronic-acid-soothing-cream,Torriden,Moisturisers,21.95,4.67,"Sensitive skin, all skin types."
dive-in-low-molecular-hyaluronic-acid-serum,Torriden,Serum,22.25,4.78,﻿All skin types.
torriden-dive-in-low-molecular-hyaluronic-acid-mask,Torriden,Face Mask,2.79,4.79,"Sensitive skin, fungal acne skin, all skin types."
torriden-dive-in-low-molecular-hyaluronic-acid-cream,Torriden,Moisturisers,19.95,4.56,﻿All skin types.
torriden-dive-in-low-molecular-hyaluronic-acid-multi-pad,Torriden,Exfoliators,22.95,4.90,"Sensitive skin, all skin types."
torriden-dive-in-low-molecular-hyaluronic-acid-skin-booster,Torriden,Toner,20.95,4.50,"Sensitive skin, fungal acne prone skin, all skin types."
torriden-solid-in-ceramide-cream,Torriden,Moisturisers,23.95,4.71,"Sensitive, dry skin type."
torriden-solid-in-ceramide-all-day-essence,Torriden,Essence,29.95,4.56,"Sensitive, dry, all skin types."
torriden-solid-in-ceramide-lip-essence,Torriden,Lip Care,8.95,4.50,
torriden-balanceful-cica-cream,Torriden,Moisturisers,23.95,4.67,"Sensitive skin, all skin types."
torriden-dive-in-low-molecular-hyaluronic-acid-cleansing-water-copy,Torriden,Cleanser,17.95,5.00,"Fungal acne safe, sensitive skin, all skin types."
torriden-dive-in-mild-sun-cream-spf50,Torriden,Moisturisers,22.95,4.50,"Sensitive skin, all skin types."
torriden-balanceful-cica-toner-pad,Torriden,Toner Pads,23.95,5.00,"Sensitive skin, pore care, all skin types."
torriden-balanceful-cica-cleansing-gel,Torriden,Cleanser,21.95,4.50,"Pore care, all skin types."
torriden-balanceful-cica-serum,Torriden,Serum,23.95,5.00,"Fungal acne safe, sensitive skin, all skin types."
torriden-dive-in-low-molecular-hyaluronic-acid-cleansing-foam,Torriden,Cleanser,14.95,4.00,"Sensitive skin, all skin types."
touch-in-sol-no-poreblem-primer,Touch in Sol,Make-up,19.95,4.29,
touch-in-sol-no-poreblem-priming-water,Touch in Sol,Make-up,20.95,5.00,
touch-in-sol-pretty-filter-waterful-glow-cream,Touch in Sol,Moisturisers,24.95,1.00,
ultru-im-sorry-for-my-skin-ph5-5-jelly-mask-soothing,Ultru,Face Mask,1.95,4.91,
copy-of-copy-of-im-sorry-for-my-skin-relaxing-jelly-mask,Ultru,Face Mask,1.95,4.83,
im-sorry-for-my-skin-pore-care-jelly-mask,Ultru,Face Mask,1.95,4.50,
copy-of-im-sorry-for-my-skin-relaxing-jelly-mask,Ultru,Face Mask,1.95,4.93,
brightening-jelly-mask,Ultru,Face Mask,1.95,4.88,
s-o-s-green-soothing-jelly-mask,Ultru,Face Mask,1.95,5.00,
im-sorry-for-my-skin-green-mud-soothing-mask,Ultru,Face Mask,1.95,5.00,
unleashia-pretty-easy-glitter-stick,Unleashia,Eye Care,11.70,4.59,
unleashia-bye-bye-my-blemish-concealer,Unleashia,Concealer,12.95,4.56,
unleashia-oh-happy-day-lip-pencil,Unleashia,Lip Care,9.30,4.31,
unleashia-glitterpedia-eye-palette,Unleashia,Eye Care,22.95,4.60,
unleashia-luv-hug-velvet-tint,Unleashia,Lip Care,10.96,4.82,
unleashia-non-sticky-dazzle-tint,Unleashia,Lip Care,9.74,4.44,
unleashia-shaper-defining-eyebrow-pencil,Unleashia,Eye Care,9.51,4.00,
unleashia-get-loose-glitter-gel,Unleashia,Make-up,9.95,4.67,
sisua-by-unleashia-butter-waffle-dough-blusher,Unleashia,Blush,13.95,3.75,
unleashia-dont-touch-glass-pink-cushion,Unleashia,Make-up,22.48,3.88,"Dry skin, all skin types."
unleashia-shaper-pomade-eyebrow-fixer,Unleashia,Eye Care,12.71,4.38,
unleashia-berry-shot-lip-tint,Unleashia,Lip Care,14.95,3.71,
unleashia-glacier-vegan-lip-balm,Unleashia,Lip Care,11.70,4.17,"Dry lips, all skin types."
unleashia-satin-wear-healthy-green-cushion,Unleashia,Make-up,24.95,3.00,All skin types.
unleashia-popcorn-syrup-lip-plumper,Unleashia,Lip Care,13.95,4.67,
unleashia-mood-shower-eye-palette,Unleashia,Eye Care,17.95,0.00,
unleashia-babe-skin-baby-blue-cushion,Unleashia,Make-up,29.95,4.67,"Dry skin, all skin types."
unleashia-easy-glide-flat-eyeliner,Unleashia,Eye Care,9.95,0.00,
sisua-by-unleashia-butter-waffle-glow-stick,Unleashia,Blush,28.95,3.00,All skin types.
unleashia-red-pepper-paste-lip-balm,Unleashia,Lip Care,12.95,5.00,
unleashia-satin-wear-healthy-green-cushion-case-only-re-feel,Unleashia,Make-up,14.99,5.00,
unleashia-mood-shower-face-palette,Unleashia,Make-up,16.96,0.00,
sisua-by-unleashia-tasmanian-pepper-calming-2-piece-pad,Unleashia,Toner Pads,23.95,5.00,All skin types.
unleashia-red-pepper-paste-lip-balm-sca_clone_freegift,Unleashia,Lip Care,12.95,5.00,
unleashia-x2-double-eyelash-curler,Unleashia,Eye Care,8.95,3.00,
unleashia-satin-wear-healthy-green-cushion-case-only,Unleashia,Make-up,13.95,0.00,
vt-cosmetics-daily-soothing-mask,VT Cosmetics,Face Mask,26.95,4.88,
vt-cosmetics-cica-cream,VT Cosmetics,Moisturisers,18.56,5.00,
vt-cosmetics-essence-sun-pact,VT Cosmetics,Sunscreen,17.95,4.50,Dry skin type.
vt-cosmetics-cica-mild-foam-cleanser,VT Cosmetics,Cleanser,13.66,4.20,
vt-cosmetics-cica-double-mist,VT Cosmetics,Toner,18.56,5.00,
vt-cosmetics-cica-pro-mask,VT Cosmetics,Face Mask,2.88,5.00,
vt-cosmetics-cica-skin-toner,VT Cosmetics,Toner,18.95,5.00,
vt-cosmetics-cica-mild-toner-pad,VT Cosmetics,Exfoliators,18.95,5.00,
vt-cosmetics-cica-purifying-mask,VT Cosmetics,Face Mask,23.95,5.00,
dress-living-clear-perfume-no-97-april-cotton,W.DRESSROOM,K-Beauty,8.95,4.68,
dress-living-clear-perfume-no-49-peach-blossom,W.DRESSROOM,K-Beauty,8.95,4.74,
w-dressroom-dress-living-clear-perfume-no-45-morning-rain,W.DRESSROOM,K-Beauty,7.61,4.65,
w-dressroom-dress-living-clear-perfume-no-11-white-soap,W.DRESSROOM,K-Beauty,7.16,4.20,
w-dressroom-dress-living-clear-perfume-no-13-velvet-powder,W.DRESSROOM,K-Beauty,7.16,4.33,
w-dressroom-dress-living-clear-perfume-no-34-always-happy-1,W.DRESSROOM,K-Beauty,8.95,5.00,
w-dressroom-dress-living-clear-perfume-no-214-hazelnut-in-chocolate,W.DRESSROOM,Perfume,9.95,4.00,
w-dressroom-dress-living-clear-perfume-no-03-baby-green-tea,W.DRESSROOM,K-Beauty,8.95,3.50,
w-dressroom-dress-living-clear-perfume-no-09-gogo-mango,W.DRESSROOM,K-Beauty,8.95,4.43,
w-dressroom-dress-living-clear-perfume-no-40-chic-amber,W.DRESSROOM,K-Beauty,7.16,0.00,
w-dressroom-dress-living-clear-perfume-no-98-secret-musk,W.DRESSROOM,K-Beauty,7.16,2.67,
w-dressroom-dress-living-clear-perfume-autumn-edition-1,W.DRESSROOM,Perfume,9.95,5.00,
w-dressroom-dress-living-clear-perfume-no-26-herb-woody,W.DRESSROOM,K-Beauty,8.95,3.33,
w-dressroom-dress-living-clear-perfume-no-46-pure-lily,W.DRESSROOM,K-Beauty,14.35,3.00,
w-dressroom-dress-living-clear-perfume-no-76-yeosu-limited-edition,W.DRESSROOM,Perfume,11.95,0.00,
w-dressroom-dress-living-clear-perfume-no-12-very-berry,W.DRESSROOM,K-Beauty,8.95,5.00,
dress-living-clear-perfume-no-02-coco-conut,W.DRESSROOM,K-Beauty,14.35,3.67,
w-dressroom-dress-living-clear-perfume-10-sense-ii,W.DRESSROOM,K-Beauty,29.95,5.00,
dress-living-clear-perfume-no-50-green-apple,W.DRESSROOM,K-Beauty,9.95,4.00,
w-dressroom-dress-living-clear-perfume-no-72-sugar-berry,W.DRESSROOM,K-Beauty,8.95,0.00,
w-dressroom-dress-living-clear-perfume-no-53-mediterranean-breeze,W.DRESSROOM,K-Beauty,8.95,0.00,
yadah-charcoal-cleansing-nose-pack,Yadah,Face Mask,1.46,3.55,
yadah-cleansing-nose-pack,Yadah,Face Mask,1.24,3.57,
yadah-collagen-mask-pack,Yadah,Face Mask,1.90,4.71,
yadah-pore-care-mask-pack,Yadah,Face Mask,1.90,3.33,
yadah-be-my-tint,Yadah,Lip Care,7.16,3.50,
soothing-mask-pack,Yadah,Face Mask,1.95,4.71,
yadah-cactus-soothing-gel,Yadah,Moisturisers,8.32,4.75,
yadah-green-tea-pure-cleansing-balm,Yadah,Cleanser,21.50,5.00,
yadah-oh-my-sun-protection-milk,Yadah,Sunscreen,17.95,3.75,
yadah-oh-my-sun-protection-tone-up-base,Yadah,Sunscreen,17.95,4.75,
yadah-be-my-lip-lacquer,Yadah,Lip Care,11.65,4.67,
yadah-revitalizing-jelly-pack,Yadah,Face Mask,1.95,5.00,
yadah-cactus-body-lotion,Yadah,Body Care,14.94,5.00,
yadah-be-my-cushion,Yadah,Make-up,20.95,4.33,
yadah-red-food-energy-eye-patch,Yadah,Eye Care,23.34,4.00,
yadah-cactus-toner,Yadah,Toner,15.94,0.00,
yadah-soothing-jelly-pack,Yadah,Face Mask,1.95,4.00,
yadah-anti-t-red-zero-spot-cream,Yadah,Moisturisers,15.62,0.00,
yadah-cactus-cream,Yadah,Moisturisers,19.95,5.00,
yadah-red-energy-eye-cream,YADAH,Eye Care,27.95,5.00,
yadah-brightening-jelly-pack,Yadah,Face Mask,2.51,5.00,
yadah-anti-trouble-bubble-cleanser,Yadah,Cleanser,14.41,0.00,
yadah-cactus-toner-pads,YADAH,Toner,18.56,0.00,
yadah-anti-t-toner,YADAH,Essence,17.44,3.00,
yadah-anti-t-cream,Yadah,Moisturisers,23.95,0.00,
yadah-anti-t-emulsion,Yadah,Moisturisers,20.95,4.00,
9wishes-mega-vitamin-ampule-serum,9wishes,Serum,14.65,4.50,All skin types.
